word,freq
ব্যক্তিগত,7
তুলনায়,7
নামাজ,7
মিনিট,7
ইংরেজ,7
বিশিষ্ট,7
পাঠানোর,7
রাণী,7
দপ্তর,7
পশ্চিমবঙ্গ,7
বিনিয়োগকারীদের,7
পড়ে,7
বেতারকেন্দ্র,7
বোঝা,7
স্টাফ,7
অনুমতি,7
এমজেএফ,7
এমসিসি,7
নবীনগর,7
ইঙ্গিত,7
দিল্লি,7
প্রবাসী,7
যাচ্ছেন,7
রশিদ,7
যুবদলের,7
হস্তক্ষেপ,7
বিজিবি,7
আইনজীবী,7
এনআইডি,7
বিশ্বকাপের,7
গেজেট,7
হারে,7
শেয়ারবাজার,7
কাজল,7
বেবিচক,7
সিডিবিএল,7
ইসরায়েলের,7
ইউক্রেনের,7
পরমাণু,7
সিঙ্ক,7
টেলিগ্রাম,7
রক্তচাপ,7
ট্যাংক,7
ইউনিয়ন,6
ক্ষতিগ্রস্ত,6
তলিয়ে,6
দুপুর,6
নিঝুম,6
প্রশাসক,6
সহজেই,6
স্থানীয়রা,6
অবস্থানরত,6
আবহাওয়াবিদ,6
অন্তত,6
আবহাওয়ার,6
ডিগ্রি,6
আঁটি,6
ক্ষুদ্র,6
ঘুরে,6
ব্যবধানে,6
মুরগির,6
সপ্তাহ,6
একসঙ্গে,6
ফেরার,6
আকাঙ্ক্ষা,6
আরআইএস,6
এবারের,6
ক্যাম্পে,6
জন্যই,6
নামতে,6
নাহিদ,6
বলছি,6
বস্ত্র,6
ভোটাধিকার,6
মোহাম্মদপুরের,6
রাজধানী,6
অবিচ্ছেদ্য,6
অসুস্থ,6
আধিপত্যবাদী,6
আনার,6
আপত্তি,6
আবদুল,6
আশ্রয়,6
ইতিহাসের,6
উজ্জ্বল,6
উত্থাপন,6
উল্লেখ্য,6
একত্রিত,6
একদিন,6
এটাই,6
এদেশের,6
এভাবে,6
এশিয়া,6
কর্মকর্তাদের,6
কর্মকাণ্ড,6
কলেজে,6
কাউন্সিলের,6
কাঠামো,6
কিছুক্ষণ,6
কূটনৈতিক,6
ক্ষমতার,6
খাদ্যে,6
গাড়ি,6
ঘটনাটি,6
চালুর,6
ছুটে,6
জনগণ,6
জাহাজ,6
তখনই,6
তরুণদের,6
তাদেরকে,6
তারই,6
দরকার,6
দর্শন,6
দলীয়,6
দাবির,6
দূরদর্শী,6
দেয়ার,6
নামকরণ,6
পত্রিকা,6
পরপরই,6
পরিসরে,6
পর্যায়ে,6
পালিয়ে,6
পুরুষ,6
পৃথিবীর,6
প্রক্রিয়ায়,6
ফান্ড,6
ফোর্স,6
বাড়ানোর,6
বাড়ির,6
বৃহৎ,6
ভবিষ্যতের,6
মাইল,6
মেয়ে,6
যুদ্ধে,6
রাজি,6
রানীকে,6
শাখা,6
শাসন,6
শিল্পের,6
শুটিং,6
সংগ্রাম,6
সচেতন,6
সঠিক,6
সমতল,6
সমন্বয়ে,6
সমাজ,6
সম্মুখীন,6
সম্মেলনে,6
সাপ্তাহিক,6
সিনেমা,6
সিনেমাটি,6
সিপাহি,6
সেনাপ্রধান,6
সেসব,6
স্থান,6
স্বল্প,6
স্বাক্ষরিত,6
স্বয়ংসম্পূর্ণ,6
হত্যাকাণ্ডের,6
হত্যার,6
হ্যাঁ,6
উপাচার্য,6
কামরুল,6
পাচ্ছে,6
আলমগীর,6
ফোরাম,6
সৈয়দ,6
অনেকে,6
আসবে,6
তাআলা,6
নিশ্চয়ই,6
মহানবী,6
যেসব,6
সন্তুষ্টির,6
অভ্যুত্থানে,6
আশ্বাস,6
খাওয়া,6
পুনর্বাসন,6
ফ্যাসিবাদের,6
ভবিষ্যতে,6
যোদ্ধা,6
সাক্ষাৎকারে,6
উঠতে,6
উদ্বেগ,6
ঘোষণায়,6
ভেতরে,6
যাবেন,6
সন্দেহ,6
সেখান,6
স্বৈরাচার,6
ইতোমধ্যে,6
এছাড়া,6
ঘোষণায়,6
দিয়েছে,6
নেওয়া,6
মোকাবিলা,6
সময়ের,6
সিনিয়র,6
অবিলম্বে,6
ত্যাগ,6
দিয়েছেন,6
ভেতর,6
মার্চে,6
শাহিনুর,6
প্রতিবেদন,6
যাওয়ার,6
আদালতের,6
ইন্স্যুরেন্স,6
ইসলামকে,6
এক্সচেঞ্জের,6
করেও,6
গাজী,6
গোলাম,6
পরিশোধ,6
রাইটস,6
সময়ে,6
হিরু,6
মতোই,6
অধ্যাদেশ,6
আমন্ত্রণ,6
একমত,6
গণমাধ্যম,6
বাধাগ্রস্ত,6
যাওয়া,6
সংযুক্ত,6
সংশোধন,6
সর্বশেষ,6
অংশগ্রহণের,6
উদ্বোধন,6
প্রতিবছর,6
প্রযুক্তি,6
ব্যক্ত,6
দিকনির্দেশনা,6
মুক্তিযোদ্ধা,6
জিএম,6
বৈষম্যবিরোধী,6
মিনিটের,6
মোস্তাফিজুর,6
আইনশৃঙ্খলা,6
পরিশ্রম,6
দর্শনের,6
ভিত্তিপ্রস্তর,6
হাসপাতালের,6
অবলম্বন,6
বাজুসের,6
হয়রানিমূলক,6
যানবাহন,6
যোগ্যতা,6
পাবেন,6
বাড়বে,6
শুরুর,6
অবৈধভাবে,6
রায়গঞ্জ,6
লেফটেন্যান্ট,6
সিরাজগঞ্জ,6
ইরশাদ,6
কোরবানির,6
জিলহজের,6
ধাপে,6
ভয়ের,6
ইংল্যান্ডের,6
প্রচারিত,6
লেখেন,6
অধ্যক্ষ,6
আকরাম,6
আবেদীন,6
ইফতেখার,6
চিঠিতে,6
পতনের,6
সিনহা,6
খাতুন,6
খুবই,6
আশঙ্কায়,6
ভাসতে,6
অস্থায়ী,6
পিডি,6
পশ্চিমবঙ্গে,6
আহসান,6
ইপিআর,6
দেননি,6
বঙ্গবন্ধু,6
বঙ্গবন্ধুর,6
বিদ্রোহী,6
রেজিমেন্টের,6
সিদ্দিকী,6
আত্মহত্যার,6
শুভসংঘের,6
অভিষেক,6
খেলে,6
নিয়মিত,6
ব্যাট,6
মাটিতে,6
শ্রেণির,6
মানবিক,6
এনএটি,6
আক্তার,6
অস্থায়ী,6
পরিচয়ের,6
ফেনী,6
মায়ের,6
সমস্ত,6
অভিবাসী,6
কর্মকর্তারা,6
কারা,6
বসতি,6
ছাত্রদলের,6
শ্রেণি,6
অধিদপ্তরের,6
হেলাল,6
নিষেধাজ্ঞা,6
সম্ভাব্য,6
বাগেরহাট,6
স্বাভাবিকভাবেই,6
খুলনার,6
দারুণ,6
দুদক,6
মাহাথির,6
পরিচালকদের,6
কবীর,6
সংস্থাটি,6
লিলো,6
শুনানি,6
প্রেসক্লাব,6
মিউচ্যুয়াল,6
সূচকের,6
বিবৃতিতে,6
মঞ্জুর,6
শুল্ক,6
হোয়াইট,6
রাশিয়া,6
স্কোয়াডে,6
্যাংকিংয়ে,6
আয়োজক,6
ফারসি,6
মিশনের,6
লজ্জাবতী,6
জ্বালানি,6
পেট্রোলপাম্প,6
আওতায়,5
জাপানের,5
টোকিও,5
দশমিক,5
পৌঁছালে,5
প্রধানমন্ত্রীর,5
সহায়তা,5
আতঙ্কিত,5
তীরে,5
দ্বীপ,5
বঙ্গোপসাগর,5
মেঘনা,5
সংলগ্ন,5
তৎসংলগ্ন,5
বয়ে,5
বরাদ্দ,5
বিপৎসীমার,5
কোর্টে,5
স্থলভাগে,5
আজহার,5
গরুর,5
চিত্র,5
ব্যবসায়ীরা,5
ঈদের,5
চারটি,5
ট্রেনের,5
যাত্রীদের,5
যাত্রীরা,5
সুবিধার্থে,5
দাঁড়িয়ে,5
নাগরিকের,5
ন্যায্য,5
পক্ষের,5
হয়েছি,5
অক্টোবর,5
অতএব,5
অন্তর্ভুক্ত,5
অবিরাম,5
অর্ডিন্যান্স,5
অস্ত্র,5
আনন্দ,5
একদল,5
একদলীয়,5
একাধিক,5
এগুলো,5
এশিয়ান,5
ঐক্যের,5
কণ্ঠের,5
কর্মরত,5
কাউন্সিল,5
কালচারাল,5
কুঁড়ি,5
কোর্টের,5
ক্যাম্প,5
ক্যাম্পের,5
গণমাধ্যমের,5
গুলির,5
গোষ্ঠী,5
ঘোষিত,5
চক্র,5
চিকিৎসাধীন,5
জনপ্রিয়,5
জনপ্রিয়তা,5
জন্যও,5
জাতীয়তাবাদের,5
জিজ্ঞাসা,5
ঝাঁপিয়ে,5
টেকসই,5
টেনে,5
তুলতে,5
দিনটি,5
দেখলাম,5
দেখি,5
ধরেই,5
নাগরিকদের,5
নিরসনে,5
নিয়োগের,5
নেতার,5
পরিচালনায়,5
পরিচালিত,5
পরিষদে,5
পর্যাপ্ত,5
পারিবারিক,5
পুনরায়,5
পেরেছিলেন,5
প্রচেষ্টা,5
প্রণয়ন,5
প্রতিভা,5
প্রতিষ্ঠায়,5
প্রত্যয়,5
প্রদানের,5
প্রসার,5
প্রাকৃতিক,5
প্রিয়,5
পড়তে,5
ফোর্সের,5
বন্দি,5
বন্ধু,5
বলতেন,5
বাকশাল,5
বিদেশে,5
বিদ্যমান,5
ব্যক্তিরা,5
ব্যয়,5
ভবনের,5
ভাষণ,5
মনজুর,5
মানসিক,5
মারা,5
মেরে,5
মেহের,5
যাচাই,5
যুক্তরাষ্ট্র,5
যুগান্তকারী,5
রক্ত,5
রক্ষার,5
রচিত,5
লড়াই,5
শব্দ,5
শিথিল,5
শিশুতোষ,5
সংরক্ষণ,5
সকলকে,5
সত্ত্বেও,5
সন্তান,5
সফলভাবে,5
সবুজ,5
সমাজে,5
সম্পর্কের,5
সম্প্রচার,5
সর্বপ্রথম,5
সর্বোচ্চ,5
সাংবাদিকতার,5
সাহসী,5
সেনাদের,5
সেমিনার,5
সেরা,5
স্বচ্ছ,5
হানাদার,5
হারিয়ে,5
হুমকির,5
কোরআন,5
জাহাঙ্গীরনগর,5
বন্ধের,5
রুহুল,5
সুলতান,5
হাফিজ,5
এসময়,5
ঘটনাস্থলে,5
অর্পণ,5
ইঞ্জিনিয়ার,5
পুষ্পস্তবক,5
ফাউন্ডেশন,5
কখনো,5
গোপন,5
দেখানোর,5
দেখিয়ে,5
পরিণতি,5
মনোভাব,5
মসজিদ,5
সেদিন,5
আসছি,5
কতটুকু,5
দাঁড়াবে,5
দেখেন,5
দেশবাসীর,5
নাগাদ,5
পেয়েছেন,5
হাসিনার,5
আয়োজনে,5
কারও,5
গণহত্যার,5
ডিসেম্বরেই,5
দফায়,5
দলগুলোর,5
নিয়েও,5
বক্তব্যের,5
ভরসা,5
ভোটে,5
মুখ্য,5
শিগগিরই,5
